TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
22,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_18.jpeg,did not like,4.312468682
23,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_23.jpeg,liked,4.940433059
24,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_4.jpeg,liked,2.7105123
25,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_12.jpeg,liked,3.602308302
26,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_14.jpeg,did not like,4.106391878
27,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_22.jpeg,liked,3.799433026
28,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_9.jpeg,liked,5.246980764
29,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_20.jpeg,liked,3.30081769
30,Alex,Acc,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_11.jpeg,liked,1.661473164
31,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_27.jpeg,did not like,3.613205605
32,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_26.jpeg,liked,4.988446431
33,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_30.jpeg,liked,3.470791822
34,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_23.jpeg,did not like,3.820572462
35,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_9.jpeg,did not like,2.455989137
36,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_22.jpeg,did not like,3.79605092
37,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_18.jpeg,did not like,3.562416326
38,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_28.jpeg,liked,2.843822497
39,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_5.jpeg,did not like,3.546495948
40,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_19.jpeg,did not like,1.672012706
41,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_8.jpeg,did not like,4.942172136
42,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_15.jpeg,did not like,2.50187214
43,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_25.jpeg,did not like,2.071164779
44,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_17.jpeg,did not like,5.336503566
45,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_2.jpeg,liked,2.642157193
46,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_29.jpeg,liked,4.456234322
47,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_11.jpeg,did not like,4.438512181
48,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_1.jpeg,did not like,2.682944783
49,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_12.jpeg,did not like,4.51984296
50,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_3.jpeg,did not like,3.195382774
51,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_13.jpeg,liked,1.779333479
52,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_10.jpeg,did not like,4.312468682
53,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_20.jpeg,liked,4.940433059
54,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_21.jpeg,did not like,2.7105123
55,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_16.jpeg,liked,3.602308302
56,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_6.jpeg,did not like,4.106391878
57,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_24.jpeg,liked,3.799433026
58,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_14.jpeg,did not like,5.246980764
59,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_4.jpeg,did not like,3.30081769
60,Riley,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_7.jpeg,did not like,1.661473164
61,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_26.jpeg,liked,3.613205605
62,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_25.jpeg,did not like,4.988446431
63,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_6.jpeg,did not like,3.470791822
64,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_27.jpeg,liked,3.820572462
65,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_2.jpeg,liked,2.455989137
66,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_3.jpeg,did not like,3.79605092
67,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_19.jpeg,did not like,3.562416326
68,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_24.jpeg,did not like,2.843822497
69,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_16.jpeg,liked,3.546495948
70,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_17.jpeg,liked,1.672012706
71,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_8.jpeg,liked,4.942172136
72,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_14.jpeg,liked,2.50187214
73,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_13.jpeg,did not like,2.071164779
74,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_11.jpeg,liked,5.336503566
75,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_4.jpeg,liked,2.642157193
76,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_28.jpeg,did not like,4.456234322
77,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_30.jpeg,liked,4.438512181
78,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_12.jpeg,did not like,2.682944783
79,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_10.jpeg,liked,4.51984296
80,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_7.jpeg,did not like,3.195382774
81,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_5.jpeg,did not like,1.779333479
82,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_22.jpeg,did not like,4.312468682
83,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_29.jpeg,liked,4.940433059
84,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_1.jpeg,did not like,2.7105123
85,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_20.jpeg,did not like,3.602308302
86,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_9.jpeg,liked,4.106391878
87,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_15.jpeg,did not like,3.799433026
88,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_23.jpeg,liked,5.246980764
89,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_21.jpeg,liked,3.30081769
90,Charlie,Neutral,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_18.jpeg,did not like,1.661473164
91,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_16.jpeg,did not like,3.613205605
92,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_25.jpeg,did not like,4.988446431
93,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_10.jpeg,did not like,3.470791822
94,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_4.jpeg,did not like,3.820572462
95,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_30.jpeg,did not like,2.455989137
96,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_2.jpeg,liked,3.79605092
97,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_7.jpeg,liked,3.562416326
98,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_9.jpeg,did not like,2.843822497
99,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_13.jpeg,liked,3.546495948
100,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_26.jpeg,liked,1.672012706
101,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_21.jpeg,did not like,4.942172136
102,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_18.jpeg,liked,2.50187214
103,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_29.jpeg,did not like,2.071164779
104,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_6.jpeg,did not like,5.336503566
105,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_28.jpeg,did not like,2.642157193
106,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_17.jpeg,did not like,4.456234322
107,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_20.jpeg,did not like,4.438512181
108,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_15.jpeg,did not like,2.682944783
109,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_22.jpeg,liked,4.51984296
110,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_11.jpeg,did not like,3.195382774
111,Taylor,Rej,/Users/melanieruiz/Desktop/Rejection_Task_Folders/Participant_Images/R_3jZ4uVvlcxoHLxa/R_3jZ4uVvlcxoHLxa_Images/R_3jZ4uVvlcxoHLxa_Image_19.jpeg,did not like,1.779333479
